tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta
2026,Prov. Jawa Tengah,Kab. Blora,Kec. Tunjungan,030000,031600,031612,PAUD,2,2026-06-19 13:35:37,36,26,0,0,0,62,0,0,2
2026,Prov. Jawa Tengah,Kab. Blora,Kec. Tunjungan,030000,031600,031612,SD,8,2026-06-19 13:35:37,384,398,0,0,0,782,0,7,1
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Brati,030000,031500,031514,SD,6,2026-06-19 13:35:51,0,0,0,0,0,0,0,6,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Geyer,030000,031500,031505,SD,2,2026-06-19 13:35:52,152,150,1,0,0,302,1,2,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Godong,030000,031500,031516,SD,3,2026-06-19 13:35:52,106,102,1,0,0,208,1,3,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Grobogan,030000,031500,031512,PAUD,1,2026-06-19 13:35:52,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Grobogan,030000,031500,031512,SD,12,2026-06-19 13:35:52,162,148,2,3,3,310,8,12,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Grobogan,030000,031500,031512,SMA,1,2026-06-19 13:35:52,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Gubug,030000,031500,031517,SMA,1,2026-06-19 13:35:52,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Gubug,030000,031500,031517,SMP,1,2026-06-19 13:35:52,382,296,0,0,0,678,0,0,1
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Klambu,030000,031500,031515,SD,3,2026-06-19 13:35:52,0,0,3,1,2,0,6,3,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Penawangan,030000,031500,031503,SMK,1,2026-06-19 13:35:52,594,314,0,0,0,908,0,0,1
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Purwodadi,030000,031500,031513,PAUD,13,2026-06-19 13:35:52,0,0,2,1,0,0,3,0,13
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Purwodadi,030000,031500,031513,SD,12,2026-06-19 13:35:52,750,666,2,0,0,1416,2,11,1
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Purwodadi,030000,031500,031513,SKB,1,2026-06-19 13:35:52,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Purwodadi,030000,031500,031513,SMA,2,2026-06-19 13:35:53,1020,1396,0,0,0,2416,0,1,1
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Tawangharjo,030000,031500,031511,SMP,2,2026-06-19 13:35:53,962,920,0,0,0,1882,0,2,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Toroh,030000,031500,031504,SD,1,2026-06-19 13:35:53,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Grobogan,Kec. Wirosari,030000,031500,031510,SD,1,2026-06-19 13:35:53,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Gemolong,030000,031400,031413,PAUD,6,2026-06-19 13:36:32,84,82,0,0,0,166,0,1,5
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Gemolong,030000,031400,031413,SD,10,2026-06-19 13:36:32,0,0,8,1,0,0,9,10,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Gemolong,030000,031400,031413,SMK,1,2026-06-19 13:36:32,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Gemolong,030000,031400,031413,SMP,1,2026-06-19 13:36:32,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Gondang,030000,031400,031406,SD,7,2026-06-19 13:36:32,0,0,0,0,0,0,0,7,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Jenar,030000,031400,031420,SD,1,2026-06-19 13:36:32,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Kalijambe,030000,031400,031401,PAUD,6,2026-06-19 13:36:32,0,0,0,0,46,0,46,0,6
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Kalijambe,030000,031400,031401,SD,14,2026-06-19 13:36:32,0,0,7,5,0,0,12,13,1
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Karangmalang,030000,031400,031409,SD,2,2026-06-19 13:36:33,88,56,0,0,0,144,0,2,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Karangmalang,030000,031400,031409,SMK,2,2026-06-19 13:36:33,0,0,0,0,0,0,0,0,2
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Kedawung,030000,031400,031404,PAUD,20,2026-06-19 13:36:33,502,490,6,2,0,992,8,0,20
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Kedawung,030000,031400,031404,SD,3,2026-06-19 13:36:33,0,0,0,0,0,0,0,3,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Kedawung,030000,031400,031404,SMK,1,2026-06-19 13:36:33,0,0,6,0,57,0,63,1,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Masaran,030000,031400,031403,PAUD,9,2026-06-19 13:36:33,0,0,20,19,42,0,81,0,9
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Masaran,030000,031400,031403,SD,2,2026-06-19 13:36:33,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Masaran,030000,031400,031403,SLB,1,2026-06-19 13:36:33,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Masaran,030000,031400,031403,SMP,1,2026-06-19 13:36:33,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Miri,030000,031400,031414,PAUD,23,2026-06-19 13:36:33,432,390,0,0,0,822,0,0,23
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Miri,030000,031400,031414,SMK,1,2026-06-19 13:36:33,1582,1568,97,0,0,3150,97,1,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Mondokan,030000,031400,031416,SD,5,2026-06-19 13:36:34,0,0,6,0,0,0,6,4,1
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Ngrampal,030000,031400,031408,PAUD,16,2026-06-19 13:36:34,154,134,28,1,0,288,29,0,16
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Plupuh,030000,031400,031402,PAUD,8,2026-06-19 13:36:34,110,130,1,0,40,240,41,0,8
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Plupuh,030000,031400,031402,SD,14,2026-06-19 13:36:34,0,0,8,2,2,0,12,14,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sambirejo,030000,031400,031405,SD,4,2026-06-19 13:36:34,0,0,0,0,0,0,0,4,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sambungmacan,030000,031400,031407,PAUD,3,2026-06-19 13:36:34,0,0,0,0,0,0,0,0,3
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sambungmacan,030000,031400,031407,SD,2,2026-06-19 13:36:34,240,248,0,0,0,488,0,2,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sidoharjo,030000,031400,031411,PAUD,23,2026-06-19 13:36:35,34,46,29,0,0,80,29,0,23
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sidoharjo,030000,031400,031411,SD,18,2026-06-19 13:36:35,0,0,1,1,10,0,12,18,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sragen,030000,031400,031410,PAUD,16,2026-06-19 13:36:35,136,116,1,0,27,252,28,1,15
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sragen,030000,031400,031410,SD,13,2026-06-19 13:36:35,566,586,29,0,0,1152,29,7,6
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sragen,030000,031400,031410,SLB,1,2026-06-19 13:36:35,0,0,13,0,0,0,13,0,1
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sragen,030000,031400,031410,SMA,1,2026-06-19 13:36:35,0,0,29,0,0,0,29,1,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sragen,030000,031400,031410,SMP,2,2026-06-19 13:36:35,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sumberlawang,030000,031400,031415,PAUD,13,2026-06-19 13:36:35,22,20,139,37,104,42,280,0,13
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Sumberlawang,030000,031400,031415,SMK,1,2026-06-19 13:36:35,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Tangen,030000,031400,031419,SD,8,2026-06-19 13:36:35,0,0,2,0,2,0,4,8,0
2026,Prov. Jawa Tengah,Kab. Sragen,Kec. Tanon,030000,031400,031412,SD,10,2026-06-19 13:36:35,0,0,21,2,0,0,23,10,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Colomadu,030000,031300,031312,PAUD,2,2026-06-19 13:35:55,26,32,0,1,1,58,2,0,2
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Colomadu,030000,031300,031312,SD,4,2026-06-19 13:35:55,0,0,0,3,0,0,3,3,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Colomadu,030000,031300,031312,SMP,2,2026-06-19 13:35:55,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Gondangrejo,030000,031300,031313,PAUD,2,2026-06-19 13:35:55,0,0,1,0,0,0,1,0,2
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Gondangrejo,030000,031300,031313,SD,11,2026-06-19 13:35:55,128,134,26,0,0,262,26,11,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Gondangrejo,030000,031300,031313,SLB,1,2026-06-19 13:35:55,74,44,0,0,0,118,0,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Gondangrejo,030000,031300,031313,SMP,1,2026-06-19 13:35:55,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jaten,030000,031300,031311,PAUD,12,2026-06-19 13:35:55,500,498,5,10,0,998,15,0,12
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jaten,030000,031300,031311,SD,2,2026-06-19 13:35:55,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jaten,030000,031300,031311,SMA,1,2026-06-19 13:35:55,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jatipuro,030000,031300,031301,SD,1,2026-06-19 13:35:56,0,0,7,0,0,0,7,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jatipuro,030000,031300,031301,SMK,1,2026-06-19 13:35:56,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jenawi,030000,031300,031317,SD,2,2026-06-19 13:35:56,246,212,0,0,0,458,0,2,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumantono,030000,031300,031304,PAUD,1,2026-06-19 13:35:56,34,38,0,0,0,72,0,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumantono,030000,031300,031304,SD,1,2026-06-19 13:35:56,0,0,5,0,5,0,10,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumantono,030000,031300,031304,SMK,1,2026-06-19 13:35:56,1268,1040,0,0,0,2308,0,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumantono,030000,031300,031304,SMP,1,2026-06-19 13:35:56,446,354,0,0,0,800,0,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumapolo,030000,031300,031303,SD,17,2026-06-19 13:35:56,758,762,21,1,0,1520,22,16,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumapolo,030000,031300,031303,SMA,1,2026-06-19 13:35:56,794,1318,35,0,0,2112,35,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karanganyar,030000,031300,031309,PAUD,4,2026-06-19 13:35:56,48,50,0,0,0,98,0,0,4
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karanganyar,030000,031300,031309,SD,3,2026-06-19 13:35:57,146,154,17,0,0,300,17,3,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karanganyar,030000,031300,031309,SMA,1,2026-06-19 13:35:57,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karanganyar,030000,031300,031309,SMK,2,2026-06-19 13:35:57,166,3034,1,0,0,3200,1,1,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karanganyar,030000,031300,031309,SMP,1,2026-06-19 13:35:57,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karangpandan,030000,031300,031308,PAUD,1,2026-06-19 13:35:57,34,42,0,0,0,76,0,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karangpandan,030000,031300,031308,SMK,1,2026-06-19 13:35:57,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Kebakkramat,030000,031300,031314,PAUD,9,2026-06-19 13:35:57,466,452,7,1,1,918,9,0,9
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Kebakkramat,030000,031300,031314,SD,1,2026-06-19 13:35:57,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Kebakkramat,030000,031300,031314,SMP,1,2026-06-19 13:35:57,694,670,0,0,0,1364,0,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Matesih,030000,031300,031305,PAUD,7,2026-06-19 13:35:57,148,156,1,0,5,304,6,0,7
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Matesih,030000,031300,031305,SLB,1,2026-06-19 13:35:57,56,46,1,0,0,102,1,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Matesih,030000,031300,031305,SMK,1,2026-06-19 13:35:57,394,1096,0,0,0,1490,0,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Matesih,030000,031300,031305,SMP,1,2026-06-19 13:35:57,0,0,10,0,0,0,10,0,1
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Ngargoyoso,030000,031300,031307,PAUD,6,2026-06-19 13:35:58,118,112,3,1,0,230,4,0,6
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Ngargoyoso,030000,031300,031307,SMK,1,2026-06-19 13:35:58,0,0,30,0,0,0,30,1,0
2026,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Tasikmadu,030000,031300,031310,SD,1,2026-06-19 13:35:58,314,274,0,0,0,588,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Baturetno,030000,031200,031209,PAUD,10,2026-06-19 13:36:42,0,0,0,0,0,0,0,1,9
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Baturetno,030000,031200,031209,SD,11,2026-06-19 13:36:42,88,72,63,2,9,160,74,9,2
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Baturetno,030000,031200,031209,SLB,1,2026-06-19 13:36:42,0,0,2,2,0,0,4,0,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Baturetno,030000,031200,031209,SMP,4,2026-06-19 13:36:42,1512,1688,12,0,0,3200,12,3,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Batuwarno,030000,031200,031205,SD,1,2026-06-19 13:36:43,36,42,0,0,0,78,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Bulukerto,030000,031200,031220,PAUD,3,2026-06-19 13:36:43,0,0,0,0,0,0,0,0,3
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Bulukerto,030000,031200,031220,SD,4,2026-06-19 13:36:43,116,112,1,2,1,228,4,4,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Bulukerto,030000,031200,031220,SMP,1,2026-06-19 13:36:43,456,498,0,0,0,954,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Eromoko,030000,031200,031210,SMP,1,2026-06-19 13:36:43,388,366,193,184,0,754,377,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Girimarto,030000,031200,031224,PAUD,1,2026-06-19 13:36:43,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Girimarto,030000,031200,031224,SMP,1,2026-06-19 13:36:43,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Giritontro,030000,031200,031203,PAUD,1,2026-06-19 13:36:43,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Giritontro,030000,031200,031203,PKBM,1,2026-06-19 13:36:43,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Giritontro,030000,031200,031203,SD,1,2026-06-19 13:36:43,0,0,10,1,0,0,11,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Giritontro,030000,031200,031203,SMP,1,2026-06-19 13:36:44,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Giriwoyo,030000,031200,031204,SD,2,2026-06-19 13:36:44,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Jatipurno,030000,031200,031223,SD,2,2026-06-19 13:36:44,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Jatipurno,030000,031200,031223,SMP,2,2026-06-19 13:36:44,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Jatiroto,030000,031200,031217,SD,7,2026-06-19 13:36:44,0,0,7,0,0,0,7,7,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Jatisrono,030000,031200,031222,PAUD,1,2026-06-19 13:36:44,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Jatisrono,030000,031200,031222,SD,3,2026-06-19 13:36:44,196,154,8,0,0,350,8,3,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Jatisrono,030000,031200,031222,SMA,1,2026-06-19 13:36:44,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Jatisrono,030000,031200,031222,SMP,4,2026-06-19 13:36:44,1758,1754,55,10,11,3512,76,3,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Karangtengah,030000,031200,031206,SMP,1,2026-06-19 13:36:44,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Kismantoro,030000,031200,031218,SMP,1,2026-06-19 13:36:44,590,546,0,0,0,1136,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Manyaran,030000,031200,031212,PAUD,7,2026-06-19 13:36:45,0,0,0,0,0,0,0,1,6
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Manyaran,030000,031200,031212,SD,7,2026-06-19 13:36:45,0,0,110,0,0,0,110,7,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Manyaran,030000,031200,031212,SMA,1,2026-06-19 13:36:45,328,500,26,0,0,828,26,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Manyaran,030000,031200,031212,SMP,1,2026-06-19 13:36:45,600,556,75,0,7,1156,82,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Ngadirojo,030000,031200,031215,PAUD,2,2026-06-19 13:36:45,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Ngadirojo,030000,031200,031215,SD,9,2026-06-19 13:36:45,0,0,0,2,0,0,2,9,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Ngadirojo,030000,031200,031215,SMP,2,2026-06-19 13:36:45,652,654,0,0,0,1306,0,2,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Pracimantoro,030000,031200,031201,PAUD,2,2026-06-19 13:36:45,0,0,15,0,0,0,15,0,2
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Pracimantoro,030000,031200,031201,SD,8,2026-06-19 13:36:45,0,0,17,0,0,0,17,8,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Pracimantoro,030000,031200,031201,SMP,4,2026-06-19 13:36:45,1294,1174,0,0,0,2468,0,3,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Puhpelem,030000,031200,031225,SD,1,2026-06-19 13:36:45,82,100,0,0,0,182,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Purwantoro,030000,031200,031219,PAUD,20,2026-06-19 13:36:46,0,0,8,1,0,0,9,0,20
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Purwantoro,030000,031200,031219,SD,9,2026-06-19 13:36:46,0,0,47,1,6,0,54,9,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Purwantoro,030000,031200,031219,SMP,2,2026-06-19 13:36:46,0,0,60,0,0,0,60,2,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Selogiri,030000,031200,031213,PAUD,23,2026-06-19 13:36:46,0,0,2,0,0,0,2,0,23
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Selogiri,030000,031200,031213,SMP,2,2026-06-19 13:36:46,50,52,9,5,0,102,14,1,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Sidoharjo,030000,031200,031216,PAUD,3,2026-06-19 13:36:46,0,0,0,0,0,0,0,0,3
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Sidoharjo,030000,031200,031216,SD,4,2026-06-19 13:36:46,0,0,0,0,0,0,0,3,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Sidoharjo,030000,031200,031216,SMP,2,2026-06-19 13:36:46,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Slogohimo,030000,031200,031221,SD,1,2026-06-19 13:36:46,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Slogohimo,030000,031200,031221,SMP,1,2026-06-19 13:36:47,226,136,0,0,0,362,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Tirtomoyo,030000,031200,031207,PAUD,5,2026-06-19 13:36:47,0,0,0,0,0,0,0,1,4
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Tirtomoyo,030000,031200,031207,SD,2,2026-06-19 13:36:47,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Tirtomoyo,030000,031200,031207,SMP,2,2026-06-19 13:36:47,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wonogiri,030000,031200,031214,PAUD,17,2026-06-19 13:36:47,0,0,13,1,0,0,14,1,16
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wonogiri,030000,031200,031214,SD,9,2026-06-19 13:36:47,780,760,76,0,1,1540,77,9,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wonogiri,030000,031200,031214,SKB,1,2026-06-19 13:36:47,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wonogiri,030000,031200,031214,SLB,2,2026-06-19 13:36:47,0,0,2,0,0,0,2,1,1
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wonogiri,030000,031200,031214,SMA,1,2026-06-19 13:36:47,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wonogiri,030000,031200,031214,SMP,3,2026-06-19 13:36:47,928,1062,50,2,4,1990,56,3,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wuryantoro,030000,031200,031211,SD,7,2026-06-19 13:36:47,156,164,10,0,0,320,10,7,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wuryantoro,030000,031200,031211,SMA,1,2026-06-19 13:36:47,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Wonogiri,Kec. Wuryantoro,030000,031200,031211,SMP,1,2026-06-19 13:36:47,608,630,15,0,0,1238,15,1,0
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Baki,030000,031100,031110,PAUD,9,2026-06-19 13:36:36,0,0,8,0,0,0,8,0,9
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Baki,030000,031100,031110,SD,4,2026-06-19 13:36:36,0,0,0,0,0,0,0,4,0
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Baki,030000,031100,031110,SMA,1,2026-06-19 13:36:36,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Baki,030000,031100,031110,SMP,1,2026-06-19 13:36:36,0,0,0,0,225,0,225,0,1
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Nguter,030000,031100,031105,PAUD,2,2026-06-19 13:36:36,0,0,0,23,0,0,23,0,2
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Nguter,030000,031100,031105,SMA,1,2026-06-19 13:36:36,742,938,0,0,0,1680,0,1,0
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Nguter,030000,031100,031105,SMP,1,2026-06-19 13:36:36,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Polokarto,030000,031100,031107,SMA,1,2026-06-19 13:36:36,0,0,108,0,0,0,108,1,0
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Sukoharjo,030000,031100,031104,PAUD,8,2026-06-19 13:36:36,0,0,0,1,7,0,8,0,8
2026,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Sukoharjo,030000,031100,031104,SD,5,2026-06-19 13:36:36,0,0,0,1,0,0,1,5,0
2026,Prov. Jawa Tengah,Kab. Klaten,Kec. Cawas,030000,031000,031005,PAUD,5,2026-06-19 13:36:08,56,78,1,0,0,134,1,0,5
2026,Prov. Jawa Tengah,Kab. Klaten,Kec. Cawas,030000,031000,031005,SD,2,2026-06-19 13:36:08,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Klaten,Kec. Cawas,030000,031000,031005,SMP,2,2026-06-19 13:36:08,1210,1178,0,0,0,2388,0,2,0
2026,Prov. Jawa Tengah,Kab. Klaten,Kec. Ceper,030000,031000,031013,PAUD,1,2026-06-19 13:36:08,16,18,0,0,0,34,0,0,1
2026,Prov. Jawa Tengah,Kab. Klaten,Kec. Ceper,030000,031000,031013,SMA,1,2026-06-19 13:36:08,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Klaten,Kec. Gantiwarno,030000,031000,031002,PAUD,2,2026-06-19 13:36:08,14,18,0,0,0,32,0,0,2
